body_nose_x,body_nose_y,body_nose_z,body_left_eye_inner_x,body_left_eye_inner_y,body_left_eye_inner_z,body_left_eye_x,body_left_eye_y,body_left_eye_z,body_left_eye_outer_x,body_left_eye_outer_y,body_left_eye_outer_z,body_right_eye_inner_x,body_right_eye_inner_y,body_right_eye_inner_z,body_right_eye_x,body_right_eye_y,body_right_eye_z,body_right_eye_outer_x,body_right_eye_outer_y,body_right_eye_outer_z,body_left_ear_x,body_left_ear_y,body_left_ear_z,body_right_ear_x,body_right_ear_y,body_right_ear_z,body_mouth_left_x,body_mouth_left_y,body_mouth_left_z,body_mouth_right_x,body_mouth_right_y,body_mouth_right_z,body_left_shoulder_x,body_left_shoulder_y,body_left_shoulder_z,body_right_shoulder_x,body_right_shoulder_y,body_right_shoulder_z,body_left_elbow_x,body_left_elbow_y,body_left_elbow_z,body_right_elbow_x,body_right_elbow_y,body_right_elbow_z,body_left_wrist_x,body_left_wrist_y,body_left_wrist_z,body_right_wrist_x,body_right_wrist_y,body_right_wrist_z,body_left_pinky_x,body_left_pinky_y,body_left_pinky_z,body_right_pinky_x,body_right_pinky_y,body_right_pinky_z,body_left_index_x,body_left_index_y,body_left_index_z,body_right_index_x,body_right_index_y,body_right_index_z,body_left_thumb_x,body_left_thumb_y,body_left_thumb_z,body_right_thumb_x,body_right_thumb_y,body_right_thumb_z,body_left_hip_x,body_left_hip_y,body_left_hip_z,body_right_hip_x,body_right_hip_y,body_right_hip_z,body_left_knee_x,body_left_knee_y,body_left_knee_z,body_right_knee_x,body_right_knee_y,body_right_knee_z,body_left_ankle_x,body_left_ankle_y,body_left_ankle_z,body_right_ankle_x,body_right_ankle_y,body_right_ankle_z,body_left_heel_x,body_left_heel_y,body_left_heel_z,body_right_heel_x,body_right_heel_y,body_right_heel_z,body_left_foot_index_x,body_left_foot_index_y,body_left_foot_index_z,body_right_foot_index_x,body_right_foot_index_y,body_right_foot_index_z
-657.1124894569923,4826.096327272988,215.04507930798667,-643.3806518909162,4857.76337954064,244.3139117758051,-628.9847275481876,4865.752602694576,242.7702700930153,-616.0800793171104,4874.951831958151,240.68647394468456,-683.9644515536985,4853.005006300638,245.28599309122836,-696.5998318569672,4852.197913285056,244.62803411655932,-707.4503124195164,4843.1321973914455,243.15307756390544,-610.4920505727702,4922.868083047953,220.6379768978731,-730.0838504110956,4888.446815507484,227.6702604114503,-627.948735271745,4833.2681472578815,176.46241375785445,-677.5188910345353,4827.314326113359,178.4621578828773,-516.9836828999918,4934.958501805578,46.64155574817953,-822.293218714525,4909.085278614949,52.7304856159653,-354.52277390655587,4792.312973035468,275.19917401663287,-964.712470027528,4822.894330903725,280.65483412340325,-304.512085034204,4665.902765784614,507.65740025552736,-970.0999952046569,4669.455610163683,523.2452688825028,-304.912750064419,4647.114117778162,561.4336345984867,-963.7172714559649,4634.152951884468,564.142196431778,-322.7943298835736,4633.824541610975,567.611711958755,-937.1546192634485,4633.507502577985,577.5602219543265,-327.190954901958,4635.474337630961,546.2950729454484,-930.0106780927979,4645.877618790368,561.2385077635349,-576.4439807463995,4865.313656660573,-560.2683373733396,-774.7055061661385,4841.195634942108,-563.4428004210788,-569.0929037459332,4887.71160667301,-980.4275012047698,-831.2995467709532,4938.994161809518,-1000.9916652819303,-561.8907747419504,5001.62520241561,-1395.4905638481885,-839.8381059098211,4984.924532511247,-1409.2202545322014,-581.5180887304462,5063.576270107113,-1466.9629517013632,-824.0185102590699,5048.408019740223,-1492.8515578008776,-528.6510769232285,4821.368969659148,-1491.9507842555392,-881.8153037671522,4817.047747160231,-1498.222896894355
-656.5866908507038,4828.182770253348,215.29004925691686,-642.4142835480734,4859.814875259249,244.57882221745254,-627.6002651536824,4867.205572843557,243.03008428831896,-614.173792940754,4876.01638238926,240.9269021949431,-682.2954914857193,4852.9327227860895,245.35372735903303,-694.2797571060062,4851.09280292753,244.67831876629813,-704.9736584860868,4841.567069479448,243.21668896158644,-608.2077685281291,4922.018610582391,220.58920397872427,-727.4233509207639,4886.14285832745,227.85791841233012,-627.3857379923504,4835.81403570576,176.5461292737657,-676.9933473118149,4828.804053251448,178.85954459347147,-514.8904079293305,4933.923220616025,46.96665877512779,-821.5030480187015,4909.098123654849,53.37325572534599,-352.4976085842349,4789.060573196734,275.37167268066383,-963.6162194716452,4823.237463965636,281.20405575092803,-304.599354787758,4665.7712204174295,507.759774353123,-970.9412557247949,4671.906824621033,524.097650787619,-305.22542657089394,4647.519778118806,562.0130708500664,-964.5800864800484,4636.008328076535,564.5415208541411,-322.76111546627044,4634.020198476755,568.2558587210202,-937.7422600019372,4635.09701666769,578.0857189039457,-326.8978901380122,4634.748243774771,546.6891685891435,-930.5370615175588,4647.638677185772,561.8221737114858,-575.5135503731566,4868.288899921987,-560.4311232114283,-774.7539636848387,4843.9947539476025,-563.5689157161892,-567.3433966785556,4886.514612537235,-980.063325656746,-831.113645313159,4941.570009656444,-1001.8264321273701,-561.609570818673,5002.0049705347865,-1394.8948493411372,-839.5666707002392,4984.412464430139,-1408.0706832395867,-581.9104030240533,5064.172083554709,-1465.887227209549,-823.8966378856499,5048.088129284021,-1492.1105272599934,-528.3220489416351,4821.694973392693,-1491.9101109454225,-879.9170265866495,4815.37387584832,-1497.4959166377607
-655.7289570835829,4828.869449845168,215.23218314450338,-641.2510968381844,4860.614024141334,244.47902070481763,-626.1357005239605,4867.538713147593,242.8978263924016,-612.183210453539,4875.896201093446,240.75122139635644,-681.1042934610981,4853.113468447193,245.2686951834064,-692.6937585759906,4850.728768031695,244.59234061216299,-703.413206981333,4841.238794133707,243.15036456109823,-606.3852811286779,4921.685480100354,220.26150082294058,-726.1990856285811,4886.498028002666,227.92087691525333,-626.9318554251241,4837.513115636641,176.44671026227917,-676.2484667005792,4829.022616443921,178.89473318192788,-514.0578733086575,4934.413486533828,46.938414650356144,-820.9794384323685,4909.447581170125,53.62495193631087,-350.3788035400736,4785.713717570555,276.671081861231,-963.180133131744,4823.952587818195,281.4203901408206,-304.3583595606001,4665.309702089002,507.9184998241383,-971.585480095005,4674.004177184405,524.7402938088296,-304.75981484319016,4646.605292972582,562.3823007117785,-965.010344306131,4637.483567605289,564.7979019820907,-322.12736559725295,4633.180209099503,568.6989212162289,-938.2534235786617,4637.169875285987,578.5937384702811,-326.37095140169623,4633.895866918674,546.9898700821057,-931.1411739914328,4650.000488761549,562.3614103668721,-574.2891509807546,4869.648854054867,-560.4604508160963,-774.509597581305,4845.4655418951415,-563.6862584684252,-565.3830818680855,4884.374605353495,-979.6164579497388,-830.7981380444777,4943.391297585986,-1002.2587433864908,-561.3738840102045,5002.298829720501,-1394.1860500995867,-839.3554310126436,4984.064095849456,-1407.1704864915253,-582.4715786895086,5065.0548888511,-1464.8611251100888,-823.6780441065266,5047.744003661171,-1491.515346928741,-528.0018709514912,4821.9183236962035,-1491.863345963444,-877.943906091925,4813.348608600473,-1496.6190130591324
-654.5522636345487,4828.086895419261,214.99541218952868,-639.8415542733758,4859.360719517093,244.15879118801396,-624.588664004145,4865.951030911556,242.53850925797252,-610.1660959013753,4873.6696610819035,240.35230702803383,-680.0993764753894,4852.908568291004,245.12131337092225,-691.5219660248678,4850.552270158471,244.47799777220214,-702.4534688125635,4841.681053309773,243.07802226570476,-604.9458291927547,4921.0714909122,219.87066558264263,-726.0308524345734,4889.024740708811,227.96249480732115,-626.185803590309,4837.258587528795,176.16110378512568,-675.2329034229826,4828.308244125185,178.734053659594,-513.9765344282855,4935.939695159223,46.92725092406883,-820.8256513495489,4910.56256922679,53.8400411328053,-348.70859478984096,4783.293450979622,278.6774735072711,-963.3388608321267,4825.0470474842,281.54532563614003,-304.042998297922,4665.004746369127,508.06534317551814,-971.983264083622,4675.230207955403,525.1288850483264,-303.56565140804065,4644.878989489867,562.6141180294077,-965.3173678685778,4638.564447115894,565.0710457292853,-320.76089355182745,4631.106607286725,568.8616482586345,-938.814815613872,4639.073625144924,579.1970282899214,-325.7502942875667,4632.9640829326745,547.1743767889099,-931.761045321511,4652.027344130913,562.9135947707279,-572.9813342189311,4869.43156995154,-560.18933143748,-773.9504589404972,4845.490054683332,-563.5860974321264,-563.3410041474323,4881.759278525218,-979.3135999072588,-830.1672485204579,4944.544723420486,-1002.5942519544136,-561.2373060265679,5002.722761275168,-1393.8257173296759,-839.2179451023344,4983.833190279327,-1406.7479758680922,-582.9683197287616,5066.1130264086,-1464.6467644743534,-823.1997738040125,5047.13536751553,-1491.1108788279605,-527.68914862095,4821.744331141976,-1491.7308548474814,-876.6893042839077,4812.060682265902,-1495.953016403075
-653.9811828688962,4828.015075464002,214.79307861067306,-638.9064386706871,4858.16287193392,243.8320066713035,-623.5799234029358,4864.399845298071,242.18744625322398,-608.6884844969784,4871.306289635268,239.96856334406473,-679.6241582584228,4853.203887027738,245.000242501789,-690.9296889285445,4851.06222307936,244.42681009980714,-702.1368662063979,4842.976800470502,243.10688086341383,-603.7775980934586,4920.1797464835545,219.55444536494176,-726.4414685748444,4892.1814864438775,228.02719096113978,-625.730791799051,4836.74045414525,175.77450018645402,-674.752639829283,4828.484583039843,178.59063656729546,-514.1413776398479,4937.702179679542,47.03881668218059,-821.0331318785646,4912.017919416244,54.246185324746705,-348.20031768942374,4782.708825172416,279.75959488275663,-963.3323998787878,4825.119619451649,281.73495112374894,-303.91231975242357,4665.261566002789,508.01238452599904,-972.2261862140189,4675.486070597881,525.5283015441526,-302.11058189688356,4643.00361375789,562.6453210789653,-965.9230385951605,4639.425814818913,565.604389757066,-319.0024658470864,4628.372142176451,568.711802986829,-939.5319345653509,4640.344483287805,580.0541997854866,-325.25303455237645,4632.21260536829,547.1842787357917,-932.3760268567847,4653.139237280871,563.6471971307087,-572.0217754949393,4868.95119984046,-559.7687963608288,-773.4150638707729,4844.99705318607,-563.3406801955238,-561.6594308318435,4880.229693786174,-979.4078307862778,-829.4482803390462,4945.766912644104,-1003.2467587909935,-561.2468678670159,5003.650762474231,-1394.3094804230002,-839.1750945482235,4983.766980960876,-1406.7043082621244,-583.3242073179374,5067.326186946452,-1465.5899436332854,-822.6070618498115,5046.710889199563,-1490.9196312760844,-527.4015888805096,4821.733525503561,-1491.6884309574295,-876.3454943328886,4811.76170081969,-1495.5533289086004
-654.3282841724975,4830.040936180783,214.71378258639012,-638.7148654468868,4859.004177882027,243.53441226687016,-623.2521649807172,4864.733170382718,241.8859775460339,-607.868801286155,4870.887948597143,239.63480255889047,-679.7852702547511,4854.71100622973,244.86710106281927,-690.9463758113351,4852.6064942443345,244.3873517931602,-702.349450558864,4844.938797863693,243.1762270193269,-602.5091923017146,4919.22453332401,219.23365733933795,-726.7036564187976,4893.937291519552,228.0024861320451,-625.8256353765938,4837.648928980309,175.3488270601931,-674.9932748923245,4830.190322137211,178.47668971350117,-514.0520536892031,4938.423929061336,47.09727515583432,-820.9385768962763,4912.635955840732,54.68832215030251,-348.6437125316167,4783.4190474606985,279.2788818773913,-962.8159537307432,4823.932690751633,281.8647659880361,-304.00616672380187,4665.829437295816,507.7338765878246,-972.3818613701729,4675.21146205953,525.9453791971739,-301.13361704512727,4641.797088281398,562.5027325403439,-966.6476452192641,4640.047095311067,566.3073500687054,-317.6733813881643,4626.323572228716,568.4204153963785,-940.1717272734711,4640.951188781035,581.0307100375329,-325.0926528089418,4631.968399366181,547.0533269915861,-932.8765682722732,4653.487841748835,564.4563702803065,-571.5076783809399,4868.784135834323,-559.4433876022719,-773.0604120354319,4844.784411337448,-563.1627381185912,-560.8023665286344,4880.690402320826,-979.9350586970872,-829.0258122262801,4947.545598752879,-1004.3343384664364,-561.4297170677701,5005.1379691167185,-1395.7313979099363,-839.2892312942649,4983.978121146718,-1406.7790670022175,-583.6974133718079,5068.731990931093,-1467.4574656482116,-822.3152254555772,5047.151477492233,-1490.958263270046,-527.0829272077422,4822.121044503154,-1491.810178064265,-876.4471608206936,4811.95460684904,-1495.2354100818163
-654.7476478690589,4832.988527243257,214.70060553138177,-638.6644168510334,4861.230752862708,243.22103544693005,-622.9697340542704,4866.324737643554,241.5805992462455,-607.1668416417273,4872.043983992483,239.3087910388632,-680.0148258888764,4856.651700024977,244.67841083174943,-691.0428760468765,4854.368351420155,244.2922556249507,-702.5439812981664,4846.688564540089,243.19164239464044,-600.9380060815408,4918.252867879377,218.86511727517436,-726.3232142381978,4893.577726643386,227.844702585714,-625.8705729326762,4839.510679988876,174.9455492042302,-675.264944909559,4832.35333922574,178.3191748430762,-513.5880378028643,4937.78318065354,47.013331937728644,-820.0602409589766,4911.9205575111755,54.973935688470704,-349.2080869418229,4784.2342530300375,278.31024389858936,-962.3141017005894,4822.816498993791,281.8776780981409,-304.1737667990142,4666.222578634248,507.4343401378352,-972.5435664869703,4675.022312572864,526.2241844031298,-300.94208576370875,4641.565400640199,562.375561875069,-967.1605672971343,4640.511349932372,566.9328226392913,-317.2450330769614,4625.72486632579,568.2660282456994,-940.6083802642254,4641.469349825205,581.8695446942512,-325.2465407735873,4632.20994996141,546.9347038261271,-933.2758541720224,4653.79481010261,565.1112873732615,-571.2147218036432,4868.657014063047,-559.3007296188937,-772.8451478376028,4844.969338686493,-563.1572188475972,-560.735704198718,4882.331003133418,-980.6801771871734,-828.9763800815077,4949.489235495916,-1005.5869470530483,-561.723958085704,5006.7557573481945,-1397.576283598564,-839.5529267568463,4984.371902413248,-1406.802249194106,-584.1617041642348,5070.115977425839,-1469.5626169119828,-822.478733905553,5048.296471294759,-1491.1340862766317,-526.7146126381068,4822.488521637979,-1491.959255113739,-876.4858184746475,4812.072727264495,-1494.8557780819572
-654.2679273803145,4834.769599324647,214.66745236461756,-638.0820618639972,4862.7684966199195,242.93191185500552,-622.1235334835217,4867.255225463365,241.29635382549654,-606.099332135632,4872.897618443237,239.02886335626783,-679.6825900213223,4857.6966063243035,244.4922660236076,-690.6259190412817,4855.181608559764,244.173241856042,-702.2004508048143,4847.393271928892,243.158081786152,-599.3642871651807,4917.28205117344,218.56400980640893,-725.5083445026218,4892.197220793667,227.67131582220748,-625.2099796197712,4840.718365898506,174.65196122165975,-674.9266149269167,4833.745230430597,178.15430338417664,-513.053543054965,4936.7364467625475,46.853775059719936,-818.7661756497489,4910.541098692099,55.10749367678108,-349.4678452077425,4784.706927211719,277.8926273916712,-962.3100443584957,4822.697015902463,281.92470061523517,-304.28985243603205,4666.34830293106,507.28924916176993,-972.7983918325635,4675.117120248655,526.4384855691054,-301.12497197570275,4641.693873894345,562.3949719367832,-967.4333761075948,4640.744120883581,567.4067246348271,-317.39260957191027,4625.994933056945,568.3565892244465,-940.904755794708,4641.932122301819,582.4324014850097,-325.4716100814924,4632.54507435252,546.932561497313,-933.6582701371456,4654.258574033219,565.5395195048667,-570.9762095451493,4868.46986429105,-559.280848056474,-772.7330087051268,4845.236262137703,-563.2511763240317,-560.9696406823967,4883.757125562843,-981.3602699813432,-829.0510649510372,4950.84428564078,-1006.5938620805855,-561.980922549466,5007.977704858063,-1399.0762152778186,-839.8404894463414,4984.714598881554,-1406.7864089475363,-584.5515897760553,5071.10771071971,-1471.1845180186547,-822.7887975320575,5049.263130895376,-1491.281878659903,-526.411516449223,4822.564864982557,-1492.0147349161819,-876.4447802513689,4812.116097189201,-1494.5060063636934
-652.969595157793,4834.962622541616,214.61857105425656,-637.0230082368433,4862.874033512827,242.76692534028336,-620.8569925016964,4866.920771125876,241.12447573987635,-604.8282933075404,4872.693175900148,238.87647567330953,-678.7977489203682,4857.557409480464,244.39006564386855,-689.6919783809033,4854.859938237341,244.09720344682285,-701.3320533913824,4847.021538930547,243.12564844870735,-598.1931196813841,4916.379374375357,218.42464299021245,-724.728887533081,4891.014186802575,227.57432655197385,-623.971441724502,4840.739482414113,174.5290524604637,-674.0804625585399,4834.237846236593,178.1182444302684,-512.6616500694755,4936.040641432876,46.62285298459511,-817.7880269239328,4909.470766597055,55.16558778261305,-349.59493947114936,4785.030477742181,277.76388464316517,-962.6082649131346,4823.144018508606,282.1175810835174,-304.37561786548935,4666.385384050912,507.30502173829086,-973.1009178202631,4675.11624208254,526.8584754128591,-301.1598169013654,4641.418906143888,562.5235639948893,-967.5978326568112,4640.215159738328,567.8673620964844,-317.55956571996563,4626.14388220639,568.5632270821458,-940.9662511735551,4641.085991766125,582.7729928474357,-325.5861568812097,4632.620455637571,547.0093511126784,-933.885304983279,4653.919558009008,565.8596397921104,-570.7943376256244,4868.360809627719,-559.2992358383407,-772.6793178450716,4845.26686650511,-563.3177629758447,-561.1281866931854,4884.552536601676,-981.7934521469194,-829.0359591781818,4951.376175278654,-1007.1219505333883,-562.1033356163687,5008.682336775108,-1399.879097482662,-840.0478988925408,4984.988642182265,-1406.8406942804359,-584.7533828867139,5071.818273608511,-1472.1634473840174,-822.9240628074883,5049.623342623177,-1491.3736327240283,-526.252492775815,4822.527881984622,-1491.996449546988,-876.6033165108456,4812.422218487319,-1494.3563388813172
-651.7118072338391,4834.686288708095,214.6368439317177,-636.01140042913,4862.41986392758,242.76477180142567,-619.755085436507,4866.261931139084,241.10759940477925,-603.8458508145751,4872.220616567011,238.8710602252563,-677.7905948734592,4856.879704864691,244.3830882308748,-688.6273935283443,4853.987012654527,244.08225352629765,-700.2548270568705,4845.961318933125,243.1108835432563,-597.4352390838814,4915.556785918137,218.39632483166938,-723.9666574112798,4889.934988477831,227.51989049936952,-622.8181159582429,4840.344753414723,174.5581285614211,-673.2125082560034,4834.312603121873,178.27029634183862,-512.2611917087304,4935.445769662416,46.252037944104224,-817.3926612126733,4909.052775421072,55.17418572385753,-349.78776010673164,4785.169352818679,277.2369256425461,-962.8069476935148,4823.372701357136,282.400592104234,-304.49354036655905,4666.3380838836365,507.4595905563627,-973.2894123513317,4674.505401350229,527.6077714692545,-300.9898471843212,4640.799082972412,562.6800039583562,-967.6651410967308,4638.559470293538,568.5021744161697,-317.5638498074277,4625.934392636131,568.7313742942123,-940.6026104297539,4638.014041660954,583.157479000864,-325.5952171403957,4632.385409784552,547.0884774940473,-933.7009843063636,4651.865734441583,566.3013566271494,-570.6677909808847,4868.17787938205,-559.2940542185285,-772.5895042439724,4845.0059202465245,-563.3217758810315,-561.1914353550859,4885.023675115687,-981.9165795225917,-828.9146851294653,4951.238715349207,-1007.1870215128101,-562.1552858395015,5009.208226644843,-1400.243805686991,-840.1996733048052,4985.362386930609,-1407.0024745064666,-584.9452238704913,5072.991241918781,-1472.9412861218157,-822.9202548397307,5049.737915604425,-1491.5249887531181,-526.1440778027157,4822.52231917461,-1491.9709641299398,-877.014128471734,4812.981865899822,-1494.3823343131974
-650.9808753275389,4834.549140618337,214.72411650709356,-635.285873236351,4862.020939395369,242.84979165582808,-619.069454022682,4865.8945305493835,241.17792972383643,-603.3081968002533,4872.047670812198,238.9360815958635,-676.8636298257072,4856.022285757689,244.42199774348575,-687.594711143548,4852.790721065261,244.09760386527734,-699.0829464339619,4844.268211238164,243.09736020907872,-596.8352027189137,4914.769647959675,218.37764659514934,-722.8361880901055,4888.173471553408,227.4667095226315,-622.1483902015683,4840.1356238547705,174.6068228130896,-672.5285455721857,4834.045329153477,178.43136310212765,-511.6568496628789,4934.510259926639,45.81040201628193,-817.3126043906582,4908.949334942176,55.17182939061264,-349.9709191326512,4784.8148180394,276.3425147614838,-962.8854671186548,4823.270304286975,282.70451458077065,-304.6193803758183,4666.130625268757,507.7921658711658,-973.2527879931422,4673.165285289621,528.5471571597053,-300.8601861078724,4640.482586726201,562.8590415632518,-967.5277372807897,4636.2428296738635,569.3903010819927,-317.5370702200322,4625.815286303958,568.8764645363676,-939.9407616193027,4633.951185129975,583.9176005575112,-325.5966680549646,4632.035552954639,547.184523497539,-933.2046854945627,4648.822332379744,567.088353318589,-570.5590906168754,4867.687265937334,-559.2457595341563,-772.4566535443046,4844.711565116168,-563.3442459479943,-561.1920007488294,4884.840890847913,-981.7008895004745,-828.6711978779269,4950.038256108637,-1006.8339429991952,-562.2681584672788,5009.936704660021,-1400.5592124474013,-840.3401688380156,4985.740226170412,-1407.1262444784834,-585.3482092982034,5075.1073965590695,-1473.9073492815912,-822.9557943899918,5049.90308721288,-1491.7151944098996,-525.9809655329711,4822.472209393724,-1491.9582812499173,-877.4088563794161,4813.359961983203,-1494.3771144275893
-650.5927982270327,4834.239662149398,214.71847987971472,-634.7047836306161,4861.452328841024,242.87574331570633,-618.611698305756,4865.497269993278,241.19361793341434,-602.9907194995264,4871.845447701746,238.94659084038994,-675.9595115102503,4854.903138132408,244.42816116474066,-686.5433091566453,4851.160370317352,244.078886032838,-697.8104482656057,4841.937323226883,243.04247534935416,-596.3093777907196,4914.075181731711,218.3189308511379,-721.3423252872888,4885.637722006785,227.42432415642517,-621.8787427893928,4840.015282976932,174.45069611451996,-671.9730914947289,4833.32953896436,178.25628639945495,-510.95878713653303,4933.387029801907,45.503735773691645,-817.2920151551451,4908.755955683622,55.283144902209955,-349.99941965450824,4783.824256025331,275.5697417961469,-963.0378033144228,4823.202975235545,283.0340569432333,-304.7104431237455,4665.936186923839,508.2860556214911,-973.0894215158645,4671.585921102641,529.4783349577738,-300.8736918079572,4640.337757981259,563.0969596500776,-967.2874936734935,4634.278072892956,570.4575651580426,-317.5979216353539,4625.860789199814,569.1110087558167,-939.4733155873685,4631.231241854635,585.1143024671218,-325.69388317658866,4631.742454957726,547.4009942690136,-932.9691759272896,4646.718477141149,568.2550425822036,-570.5346127505177,4867.007314941745,-559.2081200425396,-772.4339059588751,4844.7148012427015,-563.4847910293349,-561.0112779622625,4883.001437350069,-981.1599122440005,-828.12582730748,4946.673954649766,-1005.9742926326483,-562.4342475407143,5010.852958468593,-1400.953959767285,-840.4214832914874,4985.795069195229,-1407.0420516299764,-585.8361680591784,5077.567507126891,-1475.0598160437612,-823.0338562107355,5049.9805335785795,-1491.747583905044,-525.7866926023979,4822.309416683522,-1491.936163689262,-877.5489581111306,4813.26453120518,-1494.2161281892222
-650.3314283414692,4833.804858255427,214.48268064695327,-634.2166796506717,4860.7909595151,242.750036272793,-618.2465131506777,4864.987875381824,241.06270551518705,-602.7459920317781,4871.491880040596,238.83331216238997,-675.178733666446,4853.7978720354395,244.3456144257274,-685.627806352935,4849.509342244915,243.9793029582993,-696.6839187911661,4839.604730868768,242.91571683495704,-595.9957010435245,4913.653672820527,218.21218691298998,-720.026030945715,4883.05814193077,227.36330751365082,-621.8149763418858,4839.934984385702,173.96821702254428,-671.5940093125141,4832.56912043175,177.60531120793172,-510.458172492591,4932.453882337113,45.415438206003834,-817.3178456757277,4908.400284496914,55.630755942996636,-349.86101793198543,4782.127254758779,275.2417516770019,-963.2050069387701,4823.269461102399,283.37337639658637,-304.83564007087733,4665.842336635262,508.833133676524,-973.1869320859539,4670.718273242154,530.3177008224708,-300.895165884417,4638.680072798787,563.3725817085051,-967.5807061572302,4633.5917160409745,571.5567047121328,-317.7134817696845,4624.999588914885,569.4204906148952,-939.7302342947512,4630.860771980197,586.425463654879,-325.91250366592567,4631.2231187878815,547.8278882240771,-933.6181761643396,4646.79973745941,569.5714133887291,-570.7099157669008,4866.033288278661,-559.1979879017108,-772.661733320808,4844.923632751479,-563.7219288042141,-560.6121977482832,4879.415759483345,-980.4879929968902,-827.0971184255105,4940.469975938556,-1004.5357986304061,-562.4664869875745,5011.450425183388,-1401.4141803205798,-840.4060054971959,4985.667970339193,-1406.8867702410512,-585.9993595878198,5079.108370094645,-1476.3156883248607,-823.072846031635,5050.082610002591,-1491.6465004999307,-525.5868543691345,4821.975392896534,-1491.8902470320152,-877.4658970167403,4812.887637794739,-1493.9831292399006
-650.2201889377948,4833.635278479893,214.14628361949678,-633.9543840087456,4860.528118702491,242.56447071148546,-618.0525852748763,4864.794843278727,240.86782608748302,-602.6338454646241,4871.366073203621,238.67083040538944,-674.7433126720147,4853.165738106255,244.2536659054262,-685.0991098383856,4848.391454692398,243.88116552250946,-696.0154170462497,4837.974505227738,242.8025332600629,-595.945776475407,4913.548281345795,218.09030212506994,-719.2911770173428,4880.977086291194,227.24214041791794,-621.8446350393037,4839.932571004734,173.363000557029,-671.454782083546,4832.048157730435,176.8260429488639,-510.25135308537006,4931.635072516966,45.43155023914357,-817.4098817152033,4907.969639221673,56.21654095406402,-349.5935803794792,4779.563275908099,275.8067974894024,-963.2103408625491,4823.172086822124,283.7447093621053,-305.07525434660073,4665.109136477359,509.5228338998042,-974.047417508672,4671.285387537717,531.0442496062935,-300.7467843656585,4633.783029512702,563.691259841654,-969.186076252333,4634.507480350254,572.5813994335448,-317.7416258534881,4621.773584922363,569.7472725045703,-940.9509121707365,4631.977064864641,587.478505818119,-326.11919382637456,4629.606656919723,548.5607851026018,-935.3394000901469,4648.679109859982,570.7257388772795,-571.0014436128849,4863.7722203156845,-559.0161790925176,-773.096444986339,4844.522933408392,-563.8439086968248,-560.2398041022891,4875.569185919271,-980.0147192743424,-825.6540811791015,4932.03804577913,-1002.6512958350704,-562.227215828794,5011.053459717562,-1401.9070448734585,-840.3739759445498,4985.933643199547,-1407.0139952619622,-585.6299413813734,5078.9119211752095,-1477.583272118619,-823.1246638933324,5050.665936918948,-1491.7567555206433,-525.3173441176973,4821.172151869592,-1491.8112307599067,-877.3365441023087,4812.624601198616,-1493.814217907947
-650.1983918024334,4833.196593272008,214.01463197095254,-633.8851228218458,4860.27830397984,242.54259320520933,-618.0144080753488,4864.6228016534615,240.81335217012716,-602.6312370003839,4871.143607863731,238.6174909608762,-674.5815264689181,4852.639371959887,244.35502155109458,-684.8331225651065,4847.217048977343,243.96566012695936,-695.6827301587966,4836.5636789297505,242.8778775716967,-596.0066691574866,4913.462910480978,218.0637162928877,-718.970623805369,4879.21413784036,227.17625789451472,-621.8315789180001,4839.382715219103,173.02604475252463,-671.3607276236346,4830.918401802977,176.452084031256,-510.18175396800217,4930.558705655367,45.499115038021074,-817.6044768888171,4907.444172308165,56.989908926566464,-349.13287917535513,4776.33539182408,278.06063556939876,-963.3615727688621,4822.829822235828,284.4261127270057,-305.27850801187117,4662.376153099299,510.8686505513564,-975.7219603123287,4672.817244513364,531.6273171798908,-300.3578155104165,4626.395281668038,564.325633894636,-971.9520417854407,4636.2159585927175,573.5317046912033,-317.5925798769225,4616.216092585602,570.3828750368777,-942.8057512877454,4633.043364388449,588.2544484702157,-326.165470146392,4626.189526493093,549.8435238863456,-937.6697381046929,4650.892573751975,571.6228943815094,-571.1477153064816,4859.462785831549,-558.4421131335808,-773.5809493350888,4842.447522664807,-563.5908204334058,-560.1737937060055,4872.919271516275,-979.9078347359521,-824.0235125126616,4922.356915472274,-1000.5280522383975,-561.8440784870576,5009.372400355814,-1402.2846877162042,-840.3539137414772,4986.170224359074,-1407.2801105719395,-585.0107956627234,5077.153317728204,-1478.4991435215286,-823.2352800816333,5051.224819681377,-1492.0265279684918,-524.9609404414783,4819.262208749082,-1491.5862512935742,-877.2663573043246,4812.632287535265,-1493.7521503321138
