Recorded at;2017-11-28 14:46:47
Frames;178
;;;CenterOfGravity;;;LWristPositions;;;LWristAngles;;;LElbowPositions;;;LElbowAngles;;;LShoulderPositions;;;LShoulderAngles;;;RWristPositions;;;RWristAngles;;;RElbowPositions;;;RElbowAngles;;;RShoulderPositions;;;RShoulderAngles;;;LToePositions;;;LToeAngles;;;LAnklePositions;;;LAnkleAngles;;;LKneePositions;;;LKneeAngles;;;LHipPositions;;;LHipAngles;;;RToePositions;;;RToeAngles;;;RAnklePositions;;;RAnkleAngles;;;RKneePositions;;;RKneeAngles;;;RHipPositions;;;RHipAngles;;;Frontal Plane Knee Angle;;Frontal Plane Projection Angle;;Left Toe Out;Right Toe Out;Knee Hip Ratio;Knee Ankle Ratio;Left Varus/Valgus;Right Varus/Valgus;
Frame;Sub Frame;Annotations;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;Left;Right;Left;Right;;;;
;;;mm;mm;mm;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;mm;mm;mm;deg;deg;deg;deg;deg;deg;deg;deg;deg;Ratio;Ratio;deg;deg;
159;0;;-411.271515; 924.066650;-408.471069;-676.275024; 762.917786;-499.932220;-0.000767;-0.040969; 0.072951;-620.778076; 1002.599609;-472.741211; 0.000000; 2.999522; 0.000000;-509.072174; 1290.841431;-442.800964; 179.580826; 152.149109; 158.764801;-251.363815; 740.073975;-212.841446; 0.019985;-0.017354; 0.345095;-241.970276; 977.018372;-283.804565; 0.000000; 2.997437; 0.000000;-271.843567; 1268.100830;-387.903564; 99.420815;-66.269592; 94.348297; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-493.847168; 48.136414;-286.563721; 37.640869; 19.098139;-17.892176;-478.389862; 394.558594;-433.085175;-32.111221; 0.000000; 0.000000;-499.202332; 758.601196;-377.322632; 18.098665; 4.947686;-10.295444; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-355.669617; 43.845032;-383.756378; 22.255070; 17.445480; 6.978901;-339.582001; 411.017944;-465.248657;-31.219908; 0.000000;-0.000000;-344.111450; 760.694519;-347.880188; 28.132946; 7.709722; 15.280930; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
160;0;;-412.990356; 924.268494;-404.643768;-675.879028; 764.266907;-508.259521;-0.004930;-0.039979; 0.070399;-620.810669; 1003.173950;-474.236908; 0.000000; 3.003683; 0.000000;-510.879852; 1291.209473;-436.703491; 178.201447; 152.977020; 154.867661;-256.835175; 739.528442;-210.234833; 0.012603;-0.019072; 0.346563;-244.578064; 976.806213;-279.629669; 0.000000; 2.986666; 0.000000;-273.531067; 1267.867920;-384.046173; 99.476074;-66.908325; 94.210106; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-493.392548; 45.711975;-287.071716; 37.945820; 19.174711;-18.092985;-479.806580; 394.784882;-427.354858;-30.904884; 0.000000; 0.000000;-501.304504; 758.944214;-372.624084; 17.957783; 5.271863;-10.888528; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-355.486938; 44.052979;-384.230804; 21.841862; 17.384481; 6.619640;-341.250153; 411.731018;-463.766846;-31.211916; 0.000000;-0.000000;-345.977234; 760.739807;-344.434753; 28.358604; 7.477496; 15.352686; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
161;0;;-414.437622; 924.526978;-400.806427;-675.213623; 765.637024;-515.682922;-0.010266;-0.043340; 0.070040;-620.824341; 1003.773071;-475.686798; 0.000000; 3.006827; 0.000000;-512.679932; 1291.532349;-431.444397; 176.878372; 153.644318; 152.079361;-260.137634; 739.426697;-208.371399; 0.005027;-0.022898; 0.348340;-245.490967; 976.800537;-276.970184; 0.000000; 2.974746; 0.000000;-275.097626; 1267.856201;-381.220367; 99.633324;-68.046005; 94.184502; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.708923; 44.012573;-286.882538; 38.245010; 19.216320;-18.445490;-481.095276; 395.078156;-422.285095;-30.034132; 0.000000; 0.000000;-502.917633; 759.254395;-367.796143; 17.938282; 5.391094;-11.054765; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-354.722961; 44.267578;-383.641968; 21.482349; 17.102047; 6.631255;-342.101013; 412.462616;-461.029785;-31.080996; 0.000000;-0.000000;-347.451782; 761.008606;-340.378784; 28.547783; 7.305652; 15.384902; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
162;0;;-415.874023; 924.845703;-396.709534;-671.539246; 767.257690;-524.900452;-0.019718;-0.046053; 0.070191;-619.181824; 1004.689575;-478.516754; 0.000000; 3.009438; 0.000000;-514.199097; 1292.195801;-425.821808; 175.273804; 153.977982; 151.049454;-261.874786; 738.432007;-206.390320;-0.001116;-0.026262; 0.348071;-246.168457; 976.107422;-273.698090; 0.000000; 2.967853; 0.000000;-276.845032; 1267.709717;-376.094666; 100.447334;-68.875267; 95.380356; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.559479; 43.554352;-286.984863; 38.373680; 19.218916;-19.023666;-482.085175; 395.683228;-419.692535;-29.797602; 0.000000; 0.000000;-505.168213; 759.592590;-363.954041; 18.062735; 5.612933;-10.954589; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-354.820557; 44.567993;-383.772339; 20.944191; 16.949369; 6.899771;-343.153809; 413.297028;-458.729309;-31.051638; 0.000000;-0.000000;-349.796112; 761.092896;-335.995667; 28.722042; 7.138614; 15.528652; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
163;0;;-418.168274; 925.092896;-392.976624;-666.842651; 767.907410;-533.665344;-0.032037;-0.043450; 0.068864;-617.427185; 1004.862610;-481.926086; 0.000000; 3.013340; 0.000000;-517.073608; 1292.494751;-421.470764; 173.750778; 154.516525; 148.940033;-264.972473; 737.688354;-204.005829;-0.003890;-0.028020; 0.345747;-249.783569; 975.679688;-270.308533; 0.000000; 2.970776; 0.000000;-280.050049; 1267.678711;-371.691467; 101.508583;-68.781036; 96.610573; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.027618; 43.122070;-286.963501; 38.637081; 19.291180;-19.421268;-483.208923; 396.339355;-416.869629;-29.510584; 0.000000; 0.000000;-508.341492; 759.961914;-360.154388; 18.266321; 5.910798;-10.789430; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-355.132507; 44.708496;-383.778687; 20.515493; 16.822456; 7.345152;-344.677643; 414.099579;-455.588776;-30.841623; 0.000000;-0.000000;-353.143677; 761.279785;-331.235138; 28.910128; 6.957322; 15.740595; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
164;0;;-419.601898; 925.745667;-389.772766;-665.020813; 770.083618;-540.805847;-0.044848;-0.037906; 0.070222;-616.717712; 1006.338379;-484.974396; 0.000000; 3.016656; 0.000000;-518.651917; 1293.461670;-418.631775; 172.666504; 154.217834; 149.014893;-266.146759; 737.385132;-203.035034;-0.008271;-0.029005; 0.344279;-250.981323; 975.782471;-267.868256; 0.000000; 2.968800; 0.000000;-281.872681; 1268.292725;-367.575195; 103.109947;-68.896263; 98.648010; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-491.981964; 43.009003;-286.759735; 38.722908; 19.269642;-19.705957;-484.039032; 397.125092;-414.252991;-29.172489; 0.000000; 0.000000;-510.511688; 760.618469;-357.319885; 18.398865; 6.011222;-10.451571; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-355.988617; 45.165588;-383.242828; 19.914492; 16.548588; 7.924696;-345.804260; 415.131256;-452.071960;-30.562309; 0.000000;-0.000000;-355.634430; 761.919800;-326.729767; 29.134094; 6.986547; 16.012558; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
165;0;;-422.176178; 926.482178;-386.238953;-661.784729; 771.587463;-547.297791;-0.058226;-0.035722; 0.074742;-617.159485; 1007.323364;-486.438934; 0.000000; 3.010516; 0.000000;-521.807739; 1294.182617;-415.180206; 171.658035; 154.290695; 149.218658;-267.907745; 737.448547;-202.133347;-0.009956;-0.029765; 0.342017;-253.474792; 976.202637;-265.810730; 0.000000; 2.969400; 0.000000;-285.159851; 1269.183472;-363.873383; 104.526421;-69.494064; 100.318649; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.089844; 42.938873;-285.800110; 39.173862; 19.314671;-19.845413;-485.634735; 397.853271;-411.139191;-28.847618; 0.000000; 0.000000;-513.565491; 761.218201;-354.083160; 18.409380; 6.084185;-10.158792; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-356.019806; 45.654022;-383.758179; 19.101959; 16.129026; 8.361000;-347.006989; 416.356506;-448.674896;-30.138456; 0.000000;-0.000000;-358.919525; 762.724182;-322.353394; 29.251591; 6.911575; 16.133354; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
166;0;;-423.699280; 927.280029;-382.724121;-660.709412; 773.909302;-549.644653;-0.072834;-0.035547; 0.079371;-618.717285; 1009.242126;-485.443512; 0.000000; 2.999938; 0.000000;-523.496399; 1295.387573;-411.202362; 171.080811; 154.221268; 149.826004;-269.047943; 737.588196;-201.346909;-0.012986;-0.032030; 0.340944;-254.559174; 976.452820;-264.595642; 0.000000; 2.969042; 0.000000;-286.688354; 1269.896606;-361.117462; 106.055290;-70.650093; 102.028389; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-491.910065; 42.593964;-285.576202; 39.362652; 19.286425;-19.741901;-487.250122; 398.550598;-408.005493;-28.350216; 0.000000; 0.000000;-515.241272; 761.896912;-350.860443; 18.245834; 6.045052;-9.826468; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-355.836975; 46.292114;-381.793762; 18.681135; 15.776979; 8.603289;-347.732788; 417.224548;-445.505920;-29.981594; 0.000000;-0.000000;-360.617676; 763.499878;-319.026733; 29.116663; 6.811024; 16.156048; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
167;0;;-424.773438; 928.367676;-380.104858;-660.269775; 776.428223;-551.394470;-0.085857;-0.033350; 0.085556;-619.711182; 1011.432678;-485.103241; 0.000000; 2.994352; 0.000000;-524.586975; 1297.011963;-408.592712; 170.575729; 154.008606; 152.166519;-267.188477; 738.321899;-201.410522;-0.014877;-0.034559; 0.339313;-253.896210; 977.349731;-264.304443; 0.000000; 2.970073; 0.000000;-287.615631; 1271.163818;-359.142548; 107.512848;-71.957489; 103.737244; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-491.749969; 42.374054;-285.514587; 39.344334; 19.302416;-19.672384;-488.445312; 399.304199;-405.121124;-27.713943; 0.000000; 0.000000;-516.344177; 762.807922;-348.939911; 17.859964; 5.972023;-9.571487; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-355.725983; 47.050262;-382.059631; 17.930500; 15.199843; 8.607931;-348.254639; 418.395660;-443.399841;-29.643513; 0.000000;-0.000000;-361.792114; 764.591187;-316.770233; 28.946442; 6.822411; 16.231615; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
168;0;;-425.920288; 928.367126;-378.212372;-657.982849; 776.793701;-552.518188;-0.094239;-0.035793; 0.093367;-619.537415; 1011.778625;-484.911377; 0.000000; 2.990607; 0.000000;-525.857910; 1297.393433;-406.768494; 170.074997; 154.186371; 154.378494;-266.206451; 738.340637;-201.456970;-0.013409;-0.034192; 0.336459;-254.288132; 977.485413;-264.181458; 0.000000; 2.974098; 0.000000;-288.729523; 1271.588013;-357.858917; 108.694008;-72.928009; 104.987396; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-491.657990; 41.131073;-285.248108; 39.278252; 19.310328;-19.406134;-490.147827; 398.958771;-402.179016;-26.973593; 0.000000; 0.000000;-517.624268; 762.748108;-347.662933; 17.422976; 5.972541;-9.257748; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-355.233246; 47.055023;-379.715027; 18.031801; 14.754979; 8.524053;-348.785034; 418.259888;-442.014008;-29.751335; 0.000000;-0.000000;-363.050110; 764.504089;-315.597839; 28.744162; 6.678381; 16.329689; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
169;0;;-426.841095; 927.843750;-376.244934;-655.813477; 776.823242;-553.967041;-0.097203;-0.043894; 0.101811;-618.754089; 1011.698120;-485.213806; 0.000000; 2.991745; 0.000000;-527.009033; 1297.207764;-404.435822; 169.244583; 154.372299; 157.286057;-262.903137; 737.450500;-201.485367;-0.006705;-0.031867; 0.332142;-254.594208; 976.636230;-264.634216; 0.000000; 2.988826; 0.000000;-289.827728; 1271.532959;-355.477631; 109.560738;-73.682892; 106.241257; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-491.887665; 40.139435;-283.798218; 39.275299; 19.328691;-19.107714;-491.392700; 398.109131;-400.302582;-26.705547; 0.000000; 0.000000;-518.723450; 762.072510;-346.886383; 17.001526; 6.031406;-8.910838; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-354.500732; 47.102631;-377.164490; 18.445377; 14.177006; 8.578905;-349.045593; 417.862457;-442.150635;-30.348812; 0.000000;-0.000000;-364.192139; 763.655273;-314.606384; 28.673927; 6.545897; 16.533100; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
170;0;;-426.857086; 927.024841;-374.748047;-652.542786; 776.156311;-554.819092;-0.099513;-0.053742; 0.109312;-617.138672; 1010.991394;-485.064453; 0.000000; 2.991466; 0.000000;-527.267639; 1296.413330;-401.904694; 168.476562; 154.540543; 158.847214;-259.123047; 735.510376;-203.527573; 0.001078;-0.024354; 0.327200;-254.760361; 974.983948;-265.977783; 0.000000; 3.006516; 0.000000;-290.127289; 1271.097778;-352.717621; 110.163979;-73.922218; 107.478264; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.128448; 39.038300;-282.757904; 39.793980; 19.379051;-18.723063;-491.874237; 397.074799;-399.057495;-26.494263; 0.000000; 0.000000;-518.976440; 761.211731;-346.718292; 16.587011; 6.143006;-8.668654; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-354.013977; 47.446869;-374.501434; 19.055204; 13.432030; 8.361950;-349.064911; 417.446198;-443.724182;-31.361511; 0.000000;-0.000000;-364.538788; 762.403870;-313.976776; 28.777237; 6.496363; 16.868887; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
171;0;;-426.931946; 926.476929;-374.155029;-652.411072; 775.688293;-554.405701;-0.100915;-0.060299; 0.114624;-616.726868; 1010.283264;-483.989258; 0.000000; 2.996179; 0.000000;-527.918701; 1295.772583;-399.923920; 168.060028; 154.622452; 159.565674;-254.108612; 734.056458;-207.548340; 0.005839;-0.011520; 0.321444;-253.971802; 974.065186;-268.066345; 0.000000; 3.020858; 0.000000;-290.511261; 1271.286621;-350.420990; 109.219879;-73.877853; 107.320801; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.154816; 38.448883;-281.176758; 40.288750; 19.409990;-18.394140;-492.176514; 396.118866;-398.599030;-26.358137; 0.000000; 0.000000;-518.998352; 760.548889;-348.190857; 15.963652; 6.235035;-8.439019; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-353.687958; 48.445312;-365.297363; 20.334761; 12.706555; 7.933810;-349.036285; 416.416992;-444.613159;-32.862431; 0.000000;-0.000000;-364.611816; 761.495972;-315.201019; 28.384548; 6.421448; 17.173306; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
172;0;;-426.742249; 925.656677;-373.391754;-652.864990; 774.900757;-551.347900;-0.102636;-0.068937; 0.119723;-616.520508; 1009.737915;-482.085663; 0.000000; 2.999332; 0.000000;-527.823303; 1295.344604;-398.302216; 168.095413; 154.420227; 160.886322;-249.993958; 731.588928;-212.449921; 0.006528; 0.004660; 0.316569;-253.420059; 972.161621;-270.585205; 0.000000; 3.034858; 0.000000;-290.395294; 1270.683716;-347.886108; 108.836510;-73.680443; 108.083366; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.396454; 37.862396;-279.765045; 40.611546; 19.444201;-18.172932;-492.346863; 395.038971;-398.679626;-26.393408; 0.000000; 0.000000;-518.889893; 759.661743;-349.533691; 15.521487; 6.255992;-8.210624; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-353.238251; 49.179443;-352.186462; 21.902180; 12.883630; 7.925087;-348.941620; 414.471313;-443.066528;-34.239452; 0.000000;-0.000000;-364.579956; 760.485718;-316.184265; 27.719324; 6.337098; 17.531227; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
173;0;;-426.534058; 925.331360;-372.223724;-652.748352; 773.966309;-548.846313;-0.104150;-0.080169; 0.124511;-615.550415; 1008.806396;-480.048676; 0.000000; 3.006014; 0.000000;-527.812256; 1294.969727;-397.159637; 168.226166; 154.564911; 161.231079;-244.218521; 730.672241;-217.578629; 0.001651; 0.019501; 0.314848;-250.762405; 971.893311;-272.680511; 0.000000; 3.039405; 0.000000;-290.154663; 1271.000488;-346.444763; 107.181847;-73.732796; 107.168633; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.386169; 37.264374;-278.422852; 40.419647; 19.447515;-18.321350;-492.623535; 394.595642;-396.871552;-26.145527; 0.000000; 0.000000;-518.759277; 759.383179;-348.740540; 15.393563; 6.210303;-8.060796; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-352.758606; 48.992340;-345.343323; 22.364918; 13.460642; 7.928431;-349.058655; 413.370270;-439.846344;-34.415028; 0.000000;-0.000000;-364.476318; 760.230347;-315.267151; 27.395687; 6.323694; 17.825138; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
174;0;;-426.682922; 924.969910;-371.277496;-653.562500; 773.057617;-543.554749;-0.111047;-0.092533; 0.129164;-616.668945; 1008.368286;-476.216736; 0.000000; 3.001494; 0.000000;-527.969910; 1294.923706;-395.740112; 168.720505; 154.381348; 162.250763;-244.170837; 728.798584;-223.602966;-0.004587; 0.031792; 0.314322;-250.619125; 970.823242;-275.072784; 0.000000; 3.038498; 0.000000;-290.088837; 1270.885132;-344.808075; 106.984932;-73.707924; 107.825920; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-492.493073; 37.262024;-277.813873; 40.526398; 19.461672;-18.593037;-492.809143; 394.347321;-397.001831;-26.332975; 0.000000; 0.000000;-519.070557; 759.066528;-348.423828; 15.409665; 6.228716;-7.888759; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-352.815399; 48.306458;-342.975555; 22.499275; 14.143476; 7.865386;-349.810516; 412.529755;-438.097290;-34.299816; 0.000000;-0.000000;-364.837860; 759.835449;-314.717560; 27.152199; 6.354202; 18.201824; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
175;0;;-426.110901; 924.279175;-370.961884;-653.879333; 771.064819;-538.993347;-0.119794;-0.100034; 0.129175;-616.808777; 1006.830933;-473.367249; 0.000000; 3.002433; 0.000000;-528.184387; 1294.055542;-395.227753; 169.027344; 154.505173; 162.275421;-236.134201; 728.306519;-230.718506;-0.014283; 0.041208; 0.315645;-246.242310; 970.893372;-278.844116; 0.000000; 3.040311; 0.000000;-289.627380; 1271.287842;-344.714447; 104.713043;-74.175133; 106.170296; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-491.027374; 36.518280;-277.595581; 40.755283; 19.444353;-18.924337;-492.249695; 393.640320;-396.667664;-26.328236; 0.000000; 0.000000;-518.442932; 758.332947;-347.853485; 15.493415; 6.185043;-7.643642; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-352.380524; 47.328949;-341.576538; 22.928356; 14.520243; 7.891005;-349.518372; 411.532349;-436.778870;-34.145809; 0.000000;-0.000000;-364.162140; 759.197937;-314.370422; 27.065842; 6.388215; 18.242907; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
176;0;;-425.594727; 924.202637;-370.706757;-655.283997; 769.776550;-532.158569;-0.125672;-0.101776; 0.126640;-617.229614; 1006.245178;-469.699554; 0.000000; 3.005538; 0.000000;-528.309814; 1294.213745;-394.696838; 169.613571; 154.519669; 162.167084;-230.767197; 727.778564;-238.683655;-0.026133; 0.056794; 0.316149;-243.091614; 971.013428;-282.860046; 0.000000; 3.040441; 0.000000;-289.041565; 1271.927734;-344.481354; 103.271591;-74.443947; 105.492653; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-490.230804; 36.354889;-277.606903; 40.642433; 19.438622;-19.253094;-491.654999; 393.541199;-396.483917;-26.311064; 0.000000; 0.000000;-517.837646; 758.218506;-347.549561; 15.490023; 6.156799;-7.611831; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-352.157715; 47.232086;-341.402008; 23.068642; 14.557595; 7.813523;-349.300842; 411.459900;-436.511230;-34.119160; 0.000000;-0.000000;-363.540649; 759.156555;-314.143250; 27.059408; 6.468915; 18.299999; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
177;0;;-425.279266; 924.412781;-370.417755;-656.675476; 768.662903;-525.317627;-0.125348;-0.101892; 0.123833;-617.613647; 1005.804443;-466.116882; 0.000000; 3.008434; 0.000000;-528.317810; 1294.438232;-394.180786; 170.222229; 154.548035; 161.909042;-225.213562; 727.724731;-245.561523;-0.027938; 0.069101; 0.315898;-239.926468; 971.437256;-286.235931; 0.000000; 3.040439; 0.000000;-288.600128; 1272.597778;-344.470001; 101.749725;-74.807060; 104.569702; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-489.685974; 36.462769;-278.154236; 40.405865; 19.428816;-19.418352;-491.474731; 393.843170;-396.441254;-26.282322; 0.000000; 0.000000;-517.542358; 758.462952;-347.019623; 15.540446; 6.151451;-7.600437; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-351.832367; 47.191132;-341.458771; 23.068140; 14.464604; 7.671818;-349.378143; 411.557037;-436.048828;-33.977390; 0.000000;-0.000000;-363.165649; 759.378113;-313.983185; 26.991716; 6.476382; 18.385427; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;

Camera Calibration;Origin;;;Forward;;;Right;;;Up
;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
Camera 1;-662.742065; 618.653503;-3405.340576; 0.086477; 0.292200; 0.952439; 0.041989;-0.956240; 0.289554;-0.995369;-0.014952; 0.094962;
Camera 2; 2750.727295; 1641.989014;-1105.514404;-0.869181;-0.198873; 0.452739;-0.461760;-0.001149;-0.887004;-0.176921; 0.980025; 0.090833;
Camera 3; 2459.656494; 643.319885; 63.788300;-0.950467; 0.275999;-0.142961; 0.153850; 0.018093;-0.987929; 0.270081; 0.960988; 0.059659;
Camera 4; 2050.795654; 1537.173828; 2433.291748;-0.650230;-0.025151;-0.759321; 0.759359; 0.010018;-0.650594;-0.023970; 0.999633;-0.012585;
Camera 5;-637.578491; 1613.143311; 3858.427979;-0.007149;-0.017116;-0.999828; 0.044200;-0.998882; 0.016784; 0.998997; 0.044072;-0.007897;
Camera 6;-2109.628174; 1599.195679; 3362.400391; 0.374943; 0.032572;-0.926475; 0.027818;-0.999328;-0.023875; 0.926630; 0.016821; 0.375597;
Camera 7;-2871.526855; 1593.565308; 709.164978; 0.798168;-0.300449;-0.522167; 0.547601; 0.000531; 0.836740; 0.251120; 0.953798;-0.164950;
Camera 8;-2721.665771; 1602.703613;-1505.817017; 0.839440;-0.243396; 0.485901;-0.216498;-0.969861;-0.111799;-0.498468; 0.011348; 0.866834;
