nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
-282.5940649656601,-35.0779694558057,2771.220233613829,-257.43831571038027,-73.86409111187828,2777.954232398067,-241.34838862425866,-73.03663182924147,2779.518630059907,-226.5019999497816,-71.84870598060199,2783.1503552851664,-292.80973267451407,-73.42398042961811,2792.254901919892,-302.4092758317187,-72.66305414370783,2806.474559342728,-311.0030939685878,-71.87841535966231,2818.757833588289,-195.1998693777095,-56.534091562734766,2830.8655937349486,-306.2511719086064,-59.08641072642527,2883.447589218869,-248.91278192735274,-0.49907152491973844,2789.2257415751696,-295.2443002497834,0.27403756573668114,2803.3686775766355,-66.8764638288277,156.4663900491493,2803.024369062805,-395.4241063805889,159.85597009410355,2992.5979710869715,-257.31836182009033,373.6414471603332,2683.397148987966,-367.9081274637897,390.4060427532463,2762.2829647940453,-390.6516774334472,182.57305762885773,2826.5208585777677,-260.7435841329966,178.6484593174265,2604.551069236656,-426.9005087704214,142.60541042793068,2891.6168681362583,-139.87126580548275,152.48161559250462,2575.0000430899318,-391.5338889865982,115.73139071667245,2903.2930077301676,-164.6069262349804,130.6700356943496,2559.8376058918807,-375.8690427735106,134.9199463421513,2887.9018765082646,-201.22575927524932,146.56942055152862,2557.7803233177956,-127.33965093022564,690.4476863607445,2866.160258505198,-343.7098562751555,688.818927401503,2965.7296053498094,-209.24958766748807,738.1301476525813,2454.652063312704,-577.8673734120853,729.3506105105417,2621.006521166437,-213.23540565105006,1185.691462247306,2584.712545013289,-516.4897946104835,1179.3507591444536,2698.41070022133,-222.40904384183813,1259.5125193192307,2645.266964746793,-475.76464599638507,1213.955122799438,2632.666124032233,-252.91032400512495,1235.0479004598167,2401.0468752639326,-618.3503844767613,1235.1388294906963,2555.382351522815
-293.2225600461622,-21.977612951743303,2751.855332612837,-267.9552170615707,-63.015800271946745,2756.884025989514,-251.83279509652158,-62.760455613939044,2759.5445314050417,-236.27221317035116,-62.020788743480665,2763.6644433702127,-304.579237546238,-61.79479735833056,2772.3233703379847,-314.34994252872053,-61.3216098271956,2786.2370661136347,-322.8043906942606,-61.007828212871416,2798.198138774343,-207.10623966167026,-47.99882618123961,2805.677755643978,-318.2827405181006,-50.739374026381626,2858.2131729383345,-260.4247501539304,10.319682922430406,2768.1646827142345,-306.177909218574,11.44022486827031,2784.3682348784023,-73.29613639334082,164.63462771757088,2787.7657286848425,-403.4159068248173,163.73101768538436,2976.8660846921707,-262.8708855139733,391.58978030718293,2677.529559940334,-367.3957237511073,405.3953663302178,2753.2365853041133,-397.9470323011149,191.900955011098,2809.4623026367153,-242.95694411011263,190.55161601266715,2676.640090405289,-432.0710719279796,150.31777368367668,2878.743511259654,-123.28815176061549,164.62231949288696,2635.5294113824066,-397.9007344934652,122.47913719462976,2888.332226298524,-145.8311273828559,141.68908800950038,2630.054269357159,-382.71367788507234,141.5038481154072,2871.1159274651286,-186.48800467372226,155.0717922227853,2577.9935661124327,-126.65313504664516,692.2339595941012,2868.047851258461,-342.13994466800307,691.1902762778058,2968.919864560677,-209.58200273967594,736.8021911138367,2456.0015941159177,-577.4782177963972,729.8091496352698,2621.5149421186316,-213.30249360918984,1184.6137245805453,2584.0105110444,-516.6166838941017,1179.7614406468501,2698.229338889837,-222.177173443346,1259.7230816771462,2645.8668307537177,-475.91228691261483,1213.8459620050996,2631.989870015328,-253.8525188957589,1233.9707936760185,2399.3332083271043,-618.6610502597712,1234.9685702692518,2554.378482160211
-305.9033643714821,-9.58100623075223,2727.120788319688,-281.18982384374556,-50.06390887521369,2731.804196079839,-265.22227960311665,-50.20196239810593,2734.7200812887313,-249.72685179004787,-49.78618782356445,2737.6180797077977,-318.1964312562366,-48.46931697163504,2747.9546694613628,-327.72242786111144,-48.32486736447758,2760.5735626511496,-335.9125881013279,-48.537092905506555,2773.022844562641,-220.82700286908081,-37.42315785071332,2779.898239196904,-330.87188366414097,-40.68338497486242,2830.430342281312,-273.91366767668876,21.2285135172176,2742.1383007246864,-317.94087671874223,22.251973187386678,2760.444665988043,-80.99092289368414,174.24687449241355,2772.378305675471,-412.12422489023857,168.10758976654597,2958.157344103416,-268.83267654912606,410.8801914720381,2672.2633738768736,-366.51597989297153,422.1696304667052,2748.674906712422,-405.76105703118935,203.30431084697048,2792.226573592878,-233.08667888074393,201.84272127923848,2718.383726231067,-439.96242326678964,160.28209568633878,2863.4274866843043,-113.18599142525599,176.1754868104927,2702.7230720963566,-408.41883316969904,131.7999795127194,2869.1335358578317,-132.67478570062806,151.57003103610856,2708.3912585709054,-392.86861028871965,150.208751105111,2851.8926409663627,-177.5492009019115,162.02581450986648,2591.2961202342326,-125.88282288195035,693.8074545655014,2869.646165666667,-341.50175470454565,693.4350469243298,2970.623483604048,-210.09475832082384,735.3588933000066,2457.492813997694,-577.2016865263013,730.4505376029715,2621.8778889242394,-213.30198220604478,1183.2949897902163,2583.0745811832203,-516.488380539585,1180.3802456842595,2698.72032829415,-221.60017571123473,1259.8439721320965,2646.690235602816,-475.9592287554175,1214.0414138260226,2632.004031253493,-254.76790301673964,1233.279170652061,2397.616947246227,-618.7626224779206,1235.2238726617343,2553.9057106228565
-318.2282777213028,2.3493444946092854,2700.1887620851526,-295.7488389584763,-35.145822459769164,2703.8753459528602,-279.5821610736021,-35.34672749892031,2707.5862071608885,-264.7108754770336,-35.03383503717052,2708.921263870763,-332.5639871940029,-34.17420162350713,2718.7890094552376,-341.6579007922828,-34.17713598330789,2730.5843254345605,-349.2000793840075,-34.66057933898565,2743.8155532069445,-234.606719945097,-24.733363877556435,2754.3421854905955,-344.0716910878032,-28.697451251661267,2799.9695557088376,-286.49177433923114,32.035067447774985,2716.311012490321,-329.06564561378497,33.25867414658555,2734.4863984589183,-90.4362401283486,183.16978195836975,2754.8249836920895,-422.74305657281803,173.59821678886135,2937.6938126012706,-275.8438377047271,428.40707665226364,2665.312353447446,-366.9234554388614,435.55966059429073,2748.215537943834,-411.19200237130053,215.36817134150186,2777.8666507175158,-233.2181876818666,208.23242376756087,2699.727205355028,-447.94114559891165,172.09239812709708,2847.2254150756407,-110.06570047396505,184.47043411311475,2742.257336048535,-420.39259099731174,142.9073721956519,2846.6680667930646,-127.94113882295285,158.29328368334777,2754.5996544009986,-402.907635354903,161.4755731569997,2841.479566695667,-174.17036052177122,166.88516478259825,2598.9241361488967,-125.34042960517287,695.0464075110265,2870.7696136140257,-341.44072832447245,695.3715589561943,2971.5345060193067,-210.54964150020731,734.1269209746149,2458.6311677803806,-577.1319269196294,730.8447404104702,2622.140078267323,-213.13541601768333,1182.1051946996886,2582.5399448682097,-516.1707438267657,1181.3098916830086,2699.7106563459556,-220.69559235121073,1259.7768244832187,2647.475908343283,-476.0626692548335,1214.3620347199408,2632.484226644921,-255.54599742651004,1232.5163081426272,2396.3718610823053,-618.9673646197336,1235.4453657599329,2553.429605115363
-330.52356784986364,15.173448510771896,2669.9172334113337,-310.0298565051443,-19.210552070890017,2674.19874818197,-293.9384765786996,-19.424277064964087,2678.511142343079,-279.4152962968638,-19.40121790643154,2679.4758645965303,-346.308107514092,-18.94326370003877,2685.0940266734788,-354.7084657739524,-19.148840294747806,2697.714348937917,-362.26197310382463,-19.683706511512582,2710.1190646749833,-246.4785698100131,-11.207174481440951,2730.694900538835,-356.63007211054156,-14.706859217787118,2768.6939535349184,-298.8011482100718,44.519281258218506,2689.9671290616707,-340.45026529067394,46.794128086264195,2704.691058177945,-100.46326318431392,191.1505165144398,2735.2046632149127,-433.0896471707093,180.5808545609592,2917.5310782718816,-281.88111086506615,444.4921858584048,2658.9796364458716,-367.05454520510966,449.3899349786003,2746.9596552708845,-415.859614682474,225.66390260954086,2763.588357246568,-231.24990724023837,214.91155856433502,2695.7528711787427,-457.63263978870344,182.68655071106315,2828.192756864678,-114.52678626118612,190.23802094439105,2719.7074835306225,-432.2136725384398,152.76153227986958,2823.864209198491,-132.23171319760684,163.3058164328249,2731.782473809423,-415.84199282115213,166.33213877781768,2777.777615453496,-173.37798646708268,172.45379586367144,2603.5175059741814,-125.5457138565762,696.3545185368969,2870.687522776271,-342.35581267784994,696.8267733788562,2971.419990890881,-210.76820018248029,733.4321795212747,2459.3951400413243,-577.4827892121044,730.8550976681611,2622.002206245462,-213.04551349283162,1181.6458973140384,2581.9588599326,-515.8208034170907,1181.5016103804135,2700.6479131879746,-220.1627021247348,1259.6914538745166,2647.7097064072923,-476.3536951916802,1214.1900838949598,2633.036628462518,-255.7152379976386,1232.654053319114,2395.8176164948445,-618.792316705082,1234.8733737422178,2553.006585255477
-343.7145738980629,29.23537548142089,2637.838148397475,-323.7231712042006,-4.158337041884184,2644.0881266560327,-308.4614969450451,-4.762956372825337,2647.6507359777743,-293.63114375511236,-5.409349949927185,2650.0827634142306,-359.5821727383442,-3.4961847952600067,2650.7304141489876,-368.11508035187705,-3.715021515007055,2663.6015227596426,-376.47071048603794,-4.153169926886752,2674.0187917793774,-258.49261428832284,1.1546925159973114,2705.6445854757685,-369.65773327237304,0.0071500569223678645,2734.9566798383557,-311.3600909475504,59.18769293353491,2662.1924781038147,-352.3888035590355,62.66386071754238,2672.208078374155,-109.72606832884189,198.43633139754644,2714.9832649935847,-442.28271772197303,189.81211723400855,2897.239235371505,-287.82225485410527,459.0909840923862,2650.7709521698907,-368.72957840025316,461.68459441516075,2736.041318712132,-423.82167453258785,236.77640064551215,2743.4514241688053,-231.44070633707094,224.2894017912626,2691.851489049864,-470.50949473119573,193.115128271648,2804.233499096384,-117.67569296474885,199.2484600964598,2710.9261902325316,-445.2311594287731,162.6283272220729,2798.0839923149874,-136.66121472752928,172.82907371924932,2724.5026159956824,-431.3752509455857,168.864289824806,2691.539097395892,-175.90276586401703,180.77690468005736,2603.707701725053,-125.99884673304165,697.7022201471865,2869.6763393292495,-343.6649043031655,698.1238550776714,2970.223554221287,-211.18731870378517,733.2534546179581,2459.4489400566868,-578.5781192973569,730.8857660183394,2620.989120370783,-213.28477211216173,1181.6053101166626,2580.274710170842,-515.5990293073808,1180.9643727478365,2701.118517172838,-219.96848712117767,1259.98195568266,2647.7239262187395,-476.5521051792837,1213.9129680221374,2633.744866777055,-256.6290481664945,1234.0648020462472,2396.383538502918,-618.1578921433636,1234.148301597214,2552.914835390719
-358.79961052388023,43.556861659093435,2606.0333722743326,-338.0575318534261,9.916426992079224,2613.2350204955965,-323.8839411953834,9.028323906780784,2614.8554513825993,-308.99402175448375,8.13700411888772,2617.716879954468,-372.5618134453404,11.093983853521646,2620.3031920797307,-381.0795822779038,10.750029867999263,2633.4913587260794,-389.4852552558496,10.1398273673673,2643.200772423177,-271.8126041493987,13.841152481329265,2675.916112600095,-380.54013164759783,13.423737646671096,2705.40292371291,-326.10215512288585,75.51773861378413,2630.761241984001,-366.2622449547672,78.2884696612893,2640.725491408287,-118.15217722846053,209.26200168232458,2695.063699988151,-447.4900463572452,198.85297778585192,2878.8835577790614,-293.807564231357,473.9009453138192,2641.062568189302,-370.37407825548837,472.3534690931812,2721.1198678124483,-435.18799122526406,249.39090845804643,2719.4015896087085,-232.6902879893642,237.80777806577953,2681.477030369592,-486.0405014159575,203.67056280830855,2776.7756719519493,-122.86511733407698,211.67348109838252,2695.9190508216325,-458.7878535025182,172.91132424115048,2771.783568587123,-143.76351800271004,186.80267596015784,2710.6365469741586,-446.49530744028476,173.89055827822642,2622.1891004782583,-181.615403256473,193.97393636898792,2597.1286124196845,-126.33072137230987,698.6671874262081,2868.6255768777055,-345.13512268086834,699.0247917986969,2968.457340199867,-211.57491023425843,733.872958983618,2459.424575462689,-579.6958198041573,731.2419195398224,2619.485034997653,-213.68180295502555,1181.8873359049248,2578.1768537915095,-515.7996898360485,1179.5574732506998,2701.030267646456,-220.05296028036108,1260.2375998064326,2646.3168255898004,-477.10306235521267,1212.6613884312906,2633.3507843771736,-257.30213060500927,1236.660695686288,2398.936032200908,-616.6354287067704,1233.761082195008,2553.9308002028138
-373.20598028998194,58.59377712399852,2579.608876941623,-352.2545908733612,23.51579573373317,2585.1316494298735,-338.08094452078404,22.56143097970195,2585.9485242751416,-323.76637501145274,21.891531144567196,2587.7882668152797,-384.73289623545463,24.911071097797244,2594.7879123775133,-393.3210371817939,24.570711246812255,2607.526560026817,-401.3965429258235,23.764304952739863,2617.414128517796,-285.64655402508964,27.794117601263068,2644.5400342081102,-391.1718355993148,26.09787125967267,2678.2445774932416,-340.75512787941517,91.6975411426862,2601.59727130831,-380.6095917025932,92.86457473359185,2613.4640330969264,-126.09865797725224,221.9562218916569,2673.607905465202,-456.6172868948821,207.63450762737955,2854.6486923385746,-301.51438329214,486.54896307131054,2625.0779816792965,-374.6716061786632,480.399445155721,2706.0354252844427,-445.0374025311412,263.11345784557903,2698.0745319019525,-234.52458932859992,253.97993232267976,2666.1803053024387,-497.92038104863184,215.2421765852796,2753.135494382763,-128.47237344356378,225.0482676318205,2677.304523581377,-470.16370965525186,184.5072230794201,2747.390868938578,-149.9613659336675,202.02772827861685,2692.489125652738,-456.43277446502606,186.84609728108268,2608.7119115455157,-185.93124352630292,208.0751973065803,2586.7012981114535,-126.73312255278599,698.954171398728,2866.571094118067,-346.5403232085708,699.9011870252757,2966.1299601292494,-212.4361186234294,735.1085685705478,2459.415491833478,-580.5233440672412,732.1085678681575,2618.135822923479,-214.0435179386376,1181.781240226703,2576.2533114782827,-516.5998978699397,1179.1372926653012,2702.0805021153988,-220.2377345820811,1259.7857710604553,2643.305536567179,-478.07806653949285,1211.4441954981678,2632.5870838501723,-257.28610032843795,1238.2577183157466,2401.619737745211,-615.2257755028302,1233.8730348091044,2555.9183169921334
-385.80214391144204,74.62972453523092,2555.322459835259,-364.8283459870206,38.112553985241355,2558.757555576015,-350.011774162509,37.239857398171175,2559.650618864337,-336.45273700137864,36.858315910466644,2560.0137181658683,-395.705000301449,39.43593397724702,2570.069181449884,-404.58283231725227,38.98163549197819,2582.390859699977,-412.63954562935163,38.056168909654495,2591.7130605543252,-298.9136429083236,42.57767693614829,2613.3045133337937,-402.30156172275747,38.88485359438356,2650.932819315555,-354.1181543035456,107.08152250901992,2574.0733289679897,-394.07675529812036,107.45504774225782,2587.5342289171012,-135.7506241731583,233.37226374159658,2647.968642961747,-469.72513638228565,215.57796738053753,2824.12812735684,-308.16705348321045,499.4483359041063,2608.226382458689,-380.5437511123055,492.17844513723986,2696.436911068956,-454.2504010871912,276.10975256560346,2678.2471880864246,-240.3432806314209,270.88054349258425,2643.001725732405,-508.7923025504699,227.91752524322231,2731.3752056982867,-138.06329306556685,238.2290389912833,2653.3279487012387,-481.2481148289608,195.4374915833312,2722.983237263318,-160.0273487700652,214.50179005167038,2667.5298087091005,-466.5343576997306,199.43626193679515,2588.545021843655,-193.53152448678975,220.6272358660887,2569.413323215418,-127.90327289488553,699.3958961555862,2863.2467465138698,-348.69025541018044,700.6260072392936,2963.029164020453,-213.84030684597204,737.6167653417152,2459.509843650557,-580.7659837673173,732.9388918225536,2617.555339819273,-214.25970916717029,1181.3566314426434,2575.2102477302315,-517.543018157833,1178.9475322003648,2703.7942728695334,-220.72447097326517,1258.8486484663815,2640.6140518363527,-478.9625187652176,1210.960206019725,2632.796067878497,-256.37980862796275,1239.417645448575,2405.6362254208984,-614.3724755175791,1233.64351502695,2557.5593016381436
-395.24969632099766,88.92280211044599,2529.497391963187,-374.065022230959,51.13530185742329,2531.367056373991,-358.974386915133,50.374907965620935,2531.933730942191,-345.14964340928157,50.05965980956343,2532.3919473403903,-405.66072275862666,52.2887736736146,2542.4739055167993,-414.9562885357486,51.7112007491729,2554.041750513573,-423.5182277642605,50.865014777697525,2562.155078517905,-309.6301110320017,54.52486416074202,2582.89754701214,-414.597911179052,50.55857045748066,2618.3504713529683,-363.0577857687442,119.6929969193297,2547.792952240755,-404.8191756538607,120.33884935850932,2560.1435031867513,-144.8858189185393,240.6609577499806,2623.312927869694,-490.4434894900941,221.48829224819002,2782.362054595156,-313.2210658486903,511.81989053178586,2592.9276650842885,-389.8749106288223,505.95853902918566,2682.122244342904,-461.60450005286384,284.7896989319545,2659.90606339949,-249.9945768625406,283.76868816631674,2615.583153131642,-517.6807407886023,237.59478992181818,2712.432728418562,-149.60872346617523,250.34489019655757,2624.596479658621,-491.55440617974745,203.35592512741007,2701.07113204472,-173.4216944592899,223.90423420203075,2636.0849621275306,-477.890880743108,208.7006574685953,2571.044077169422,-205.77334772514158,228.50659760909298,2542.7448620171845,-129.72484553918832,699.5523925887522,2859.862335987883,-352.195632933557,700.0653410791618,2958.1860924571056,-216.18582739625006,741.7459912564245,2458.532388467787,-581.1683622927837,733.7572850266258,2616.876552725587,-214.13212689800216,1181.7338636739332,2575.470750047813,-517.5658018949023,1177.8148723772833,2705.2430708379957,-220.63895757793392,1259.8186770150842,2640.518968051168,-478.57242949288377,1211.1565655051234,2633.9949571334637,-256.4505076728269,1239.6064200206283,2408.8316183380407,-613.725993575931,1232.4751403871753,2557.542521412518
-403.4420066964258,98.54692134902754,2502.2542657469176,-381.8463437615367,60.4476780109523,2502.8221919338494,-366.31886180274523,59.717548891609006,2503.2105822396343,-351.7464709498604,59.52833540987646,2504.480724249594,-415.8443748692647,61.15446370002784,2512.3950260788697,-425.21731169519296,60.25515655613614,2523.793900571997,-434.0465574549283,59.218407525730754,2531.282235502408,-317.5194590404642,62.71730687599708,2555.4678265911516,-426.1785801177898,58.11394900811268,2586.510032046988,-370.3286922443884,128.78763261802186,2521.8704535921606,-413.6427836805876,129.13270771668206,2533.66635313803,-153.44999411767,245.8569283993672,2601.1167244330627,-508.4868037894157,224.39508690605402,2743.0462551357045,-318.09736620131054,522.2980487269733,2577.0456912069726,-399.9769884397518,516.4321089538132,2656.9086491539865,-470.65190713557473,290.7490019072901,2634.4655421323037,-261.200163931848,292.0983622022834,2583.0664277470432,-527.5533594592324,243.80149468453206,2687.001113978855,-162.30784706569494,262.1130774662424,2591.1451353908897,-502.6329496325631,208.27233195161182,2673.8205746841213,-187.92903803671544,231.6979285613068,2600.829396459289,-478.9538749191513,215.31773655082284,2547.3328173967134,,,,-131.59721068346897,698.6593906864739,2857.684486221373,-355.27568506365526,698.2252279989946,2954.393782238919,-220.0277404004745,744.7429986390805,2455.5186954781393,-582.1024931663869,734.414922550362,2615.210207909274,-214.02293112359072,1182.769886556013,2576.294644771966,-516.7464381490471,1176.8027551505202,2705.371042271829,-219.98374433939455,1262.377319290864,2642.3280317554145,-476.1386725565733,1202.2517958321837,2613.778730609358,-257.1732314207893,1240.9173354638638,2411.0951311528443,-612.5445118579975,1231.9952570519727,2557.6262877712556
-411.8423342312353,100.8319141572027,2474.480757702648,-390.30201702432765,62.7849721923049,2474.6875750407607,-374.5329490009394,62.007826868154964,2475.7914821376344,-359.01173478388284,61.87227604134294,2478.927299980391,-425.711868434886,63.107825085432665,2483.02084037459,-435.1160554596895,62.01540295440664,2493.3919748061617,-444.36941606738594,60.72676438093702,2501.263588460446,-324.7181940328089,64.99203030670961,2532.0318037257102,-436.03875612470017,59.79759760063332,2559.6022622432183,-379.21047694861437,131.44284070515386,2495.7968661686477,-422.5368497532956,131.0469032115085,2507.3842731877476,-161.76948356520455,249.39116422950318,2582.5392201389636,-523.0489549759794,224.55151206233256,2709.386950408407,-323.8743816800818,527.5732900240589,2558.3535315925847,-410.8240034197018,518.456251477308,2626.8355578057754,-478.8568805267545,293.0150605461855,2606.883181763339,-268.62740102618204,296.31761887002233,2557.655478668214,-536.8936122015687,245.34505410073075,2660.128686108056,-171.93805427871658,270.3564763274891,2559.847271811197,-512.8816776479958,209.68704132456403,2644.372841151287,-198.3337390723171,236.92585699681342,2570.1478979322646,-475.13804340000354,218.18130421757684,2520.249751732507,,,,-134.72550296441614,695.7750915730059,2854.111662959962,-358.23927996072274,695.166362461693,2950.2542504547105,-225.587544406648,746.4209186426953,2450.9714246295616,-583.3635715073133,736.9672213360345,2611.9168236151195,-214.2204775664802,1183.1781744764298,2576.460295216587,-515.6848430689219,1177.1420668373285,2705.343269055081,-219.08336802233805,1264.1446983771455,2643.900312681468,-479.58088378427226,1243.9304071521383,2711.316200252564,-258.5482670079889,1241.3698764034425,2410.812360281641,-611.7621882531439,1231.495828076305,2557.3271158557122
-420.4634999471681,96.99583874650828,2447.090547460424,-399.2644945178249,59.52886030879752,2447.8223782552004,-383.34982365301204,58.73323440450628,2450.117852198902,-367.66498756230686,58.6795131673499,2454.553197576127,-433.9397336429583,60.092702855818445,2456.798401907424,-443.25559062021523,59.1141089291825,2466.3716433525374,-452.24427850179296,57.78359867006027,2476.302311049614,-332.17326590227185,62.488158475227166,2509.216326789462,-442.58875537600113,57.01378140207748,2538.742872588324,-389.48566582391663,127.63757230920604,2469.396862892072,-430.57855760863094,127.1753266827345,2481.562219093127,-171.44902732270424,248.55422884553315,2561.3481781009377,-528.829785572552,223.1409672592025,2688.2777843997897,-330.6011093561762,526.6871272573319,2539.92907686469,-418.9872408587344,515.575754777231,2603.7815304626342,-487.9222950344868,293.1334193064374,2579.6007660480263,-276.39626643060274,296.85841379414967,2537.907310625374,-546.8098595606946,244.8163091097207,2632.4302978991473,-181.11215908353535,271.93619511646796,2535.9458769343155,-522.4769225972602,209.05113570358435,2615.095749187748,-227.16177833186032,234.91021315650303,2529.753128056501,-472.13706997149427,218.41725534298584,2497.2657173479984,,,,-138.0925782520237,689.9906317991184,2849.8640685190157,-360.3440840456849,689.1579314158345,2944.961324977697,-232.7954580998434,748.3866169352193,2445.237509293796,-583.9839660575567,742.0257900570401,2605.8478938756843,-214.49068899681947,1182.7980996112701,2576.3417683165135,-515.0398424473678,1177.8676278158694,2705.073634495009,-217.89034369596487,1264.2641765385008,2645.6431391549686,-485.5422554899326,1302.4391117781367,2845.488234091932,-257.733293974213,1242.3667370144103,2412.778182592592,-612.2331765075386,1230.1733241489421,2557.608700067267
-426.74783376981065,89.46052920177044,2424.7604921173097,-405.4727027082191,51.87549860230558,2425.9111148640213,-390.1636704602947,51.22481809013028,2427.387547859122,-374.9688387146343,51.11760250321904,2431.8948125259667,-438.4806799058418,52.236645320840616,2437.4699155232365,-447.54551377336315,51.31993506145286,2447.5613708193396,-456.49496081007703,50.110268561055356,2459.231962886013,-339.6325535445725,56.037525071947314,2484.929888787984,-447.35657035716105,51.42232275836673,2520.4398026797567,-397.75203253623107,121.25673390320812,2446.2685022629585,-437.1366243726448,121.05726327570707,2458.9959497805285,-180.52822830843192,244.97974498358872,2538.443810050479,-534.5394126473144,218.5225363304702,2668.2041552756195,-338.53181621793686,519.0665333655922,2519.5602848856042,-423.13549680000193,510.0128326232162,2590.7879005275677,-495.2327537115062,288.3037588990968,2558.7625844723493,-273.2345501450689,294.10855268070065,2536.6397355650975,-554.6827295427851,240.5512439546436,2608.944534678096,-212.0946692557335,262.426982329672,2497.9622860039426,-529.4372563162851,205.81062698101823,2592.5610290569475,-156.1014682535057,239.98820900785466,2589.3705874836533,-480.5274366316156,214.5845061527081,2478.3580648841835,,,,-142.3026902076532,678.6662854549763,2843.0206239196887,-363.32783780719797,677.340945483569,2936.5193452412955,-238.9885641372145,753.8004139725145,2440.047801780517,-583.7401066238278,748.5908452298173,2596.3258315922967,-214.70393966486353,1183.0386640606482,2577.8430161402302,-514.6960409257413,1177.1746176251904,2703.717564539432,-216.91902506571287,1264.2911570767892,2647.9132247544467,-490.1178827846954,1343.404992736361,2937.9035191922335,-255.7342273248918,1242.9578392481349,2416.094963164117,-612.8000815989374,1230.9893220992249,2556.2000600189226
-431.7751353272442,74.70435545805157,2405.348463990674,-409.95972551795285,35.22191218109227,2406.9579402869394,-394.77046343272195,34.67570793369301,2407.891241277698,-380.99089057417103,34.50522862270214,2411.0934438379536,-442.3822194813764,35.212833500522414,2419.003471128536,-451.2079819429302,34.11442667445266,2430.129126698719,-459.8814895840708,32.84885263022423,2443.4711413056916,-346.83568120309826,41.05922357158549,2462.474844808138,-452.359737669692,36.91383722193691,2501.8271046778427,-403.3578676332453,108.20488152586256,2427.044215448107,-442.74475118206954,107.23913660608211,2437.8800511217332,-189.3330694596905,237.29071451675483,2513.841055827219,-537.6593585995938,209.32114824869723,2654.1391772077195,-346.79560600035074,509.7359285929247,2497.806953217235,-427.68833178686884,503.3139491043221,2575.4103692906087,-501.0880347906984,283.67456051257113,2539.7977529587497,-318.5044462107229,282.27667748427166,2473.6694949880134,-559.8876225095346,235.58523062245723,2588.658595385372,-137.55651124440413,267.4250862095896,2557.6289065873725,-533.621718957091,201.75309803686983,2574.0424130431256,-48.211905900548494,249.59692142041038,2683.4921254263163,-485.6498547594654,212.03123819824623,2458.428275751153,,,,-146.55447817926463,661.011646756293,2833.5384858685848,-365.326828366096,659.8452576312279,2927.8723153723668,-243.70042252153462,757.9645883426437,2435.0339324148445,-583.5997422565482,753.7321072141593,2585.0053777576527,-215.82179085962105,1184.07743845207,2578.8920523139022,-514.384675886754,1176.2548460597015,2700.886944232927,-216.63900347032694,1265.2297725154478,2649.6156043858637,-489.19202587534426,1334.6181809649302,2914.3124782524455,-255.79192419121517,1243.433059794347,2417.9795899971555,-611.7700461268142,1234.5193987043683,2552.935224695768
